"zip","latitude","longitude","city","state","county","exp_count","TIV","AAL","CTE_1","PML_100"
"47715",37.984202,-87.489212,"Evansville","IN","Vanderburgh",1360,508354550.27,283322.010368,6388.949,
"47716",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47719",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47720",38.059937,-87.637962,"Evansville","IN","Vanderburgh",731,288696563.76,17602.628153,1509.7428,
"47721",37.978035,-87.600791,"Evansville","IN","Vanderburgh",,,,,
"47722",37.970192,-87.542014,"Evansville","IN","Vanderburgh",42,0,69226.270923,9.9515,
"47724",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47725",38.045237,-87.547704,"Evansville","IN","Vanderburgh",920,507933037.06,37520.833805,4379.8404,
"47727",38.031942,-87.538915,"Evansville","IN","Vanderburgh",,,,,
"47728",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47730",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47731",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47732",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47733",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47734",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47735",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47736",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47737",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47739",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47740",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47741",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47744",37.977492,-87.597316,"Evansville","IN","Vanderburgh",,,,,
"47747",37.997128,-87.574963,"Evansville","IN","Vanderburgh",,,,,
"47750",37.962292,-87.505512,"Evansville","IN","Vanderburgh",,,,,
"47801",39.433602,-87.410094,"Terre Haute","IN","Vigo",,,,,
"47802",39.357875,-87.42014,"Terre Haute","IN","Vigo",745,713537076.4,108845.341664,10975.6853,
"47803",39.468961,-87.315069,"Terre Haute","IN","Vigo",507,191490404.07,12266.470904,4604.6097,
"47804",39.505836,-87.342968,"Terre Haute","IN","Vigo",160,44520392.66,863.848053,659.1094,
"47805",39.532737,-87.325458,"Terre Haute","IN","Vigo",267,130045504.01,7046.789359,715.4258,
"47807",39.467536,-87.392019,"Terre Haute","IN","Vigo",154,30717118.13,12618.538829,4362.2078,
"47808",39.433602,-87.410094,"Terre Haute","IN","Vigo",,,,,
"47809",39.470986,-87.41107,"Terre Haute","IN","Vigo",4,64792.4,0.096585,0.1254,
"47811",39.433602,-87.410094,"Terre Haute","IN","Vigo",,,,,
"47812",39.433602,-87.410094,"Terre Haute","IN","Vigo",,,,,
"47813",39.433602,-87.410094,"Terre Haute","IN","Vigo",,,,,
"47814",39.433602,-87.410094,"Terre Haute","IN","Vigo",,,,,
"47830",39.779078,-87.221819,"Bellmore","IN","Parke",,,,,
"47831",39.877847,-87.443566,"Blanford","IN","Vermillion",1,0,0.017085,0.0136,
"47832",39.779078,-87.221819,"Bloomingdale","IN","Parke",8,2419424.79,4.302928,34.0183,
"47833",39.415414,-87.065524,"Bowling Green","IN","Clay",16,4794451.86,60.72498,93.803,
"47834",39.387611,-87.126509,"Brazil","IN","Clay",362,291022630.4,3018.986275,2734.3776,
"47836",39.779078,-87.221819,"Bridgeton","IN","Parke",2,1379792.93,1.964966,20.7855,
"47837",39.591282,-87.113196,"Carbon","IN","Clay",8,2279497.13,3.614292,31.1853,
"47838",38.966806,-87.384354,"Carlisle","IN","Sullivan",23,3220291.63,153.168944,47.2855,
"47840",39.408241,-87.053309,"Centerpoint","IN","Clay",22,7495599.44,17.641029,141.4014,
"47841",39.301664,-87.136902,"Clay City","IN","Clay",46,54500760.74,798.807395,630.4914,
"47842",39.746685,-87.458654,"Clinton","IN","Vermillion",206,3770257020.46,37635.558538,876.9965,
"47845",39.387544,-87.090363,"Coalmont","IN","Clay",,,,,
"47846",39.368643,-87.175317,"Cory","IN","Clay",7,2439212.28,15.274463,18.919,
"47847",39.838952,-87.471163,"Dana","IN","Vermillion",14,3812959.41,16.318571,28.5332,
"47848",39.039488,-87.30662,"Dugger","IN","Sullivan",11,2438669.51,10.563452,20.3029,
"47849",39.190101,-87.547036,"Fairbanks","IN","Sullivan",4,559995.24,1.253077,5.9604,
"47850",39.222063,-87.425279,"Farmersburg","IN","Sullivan",36,10078306.27,3299.241824,168.2183,
"47851",39.573663,-87.24536,"Fontanet","IN","Vigo",,,,,
"47852",39.080474,-87.449558,"Graysville","IN","Sullivan",,,,,
"47853",39.537199,-87.072888,"Harmony","IN","Clay",,,,,
"47854",39.808476,-87.424521,"Hillsdale","IN","Vermillion",15,6427143.06,8.842225,47.47,
"47855",39.183335,-87.299448,"Hymera","IN","Sullivan",,,,,
"47856",39.779078,-87.221819,"Judson","IN","Parke",,,,,
"47857",39.526913,-87.086882,"Knightsville","IN","Clay",,,,,
"47858",39.302796,-87.277737,"Lewis","IN","Vigo",13,7457099.69,33.383228,60.0879,
"47859",39.779078,-87.221819,"Marshall","IN","Parke",7,14584739.07,28.015881,134.2452,
"47860",39.779078,-87.221819,"Mecca","IN","Parke",,,,,
"47861",39.057641,-87.566595,"Merom","IN","Sullivan",1,549945.69,2.124695,8.255,
"47862",39.791725,-87.369135,"Montezuma","IN","Parke",19,10799888.37,19.916486,80.68,
"47863",39.580285,-87.46157,"New Goshen","IN","Vigo",,,,,
"47864",39.041245,-87.475747,"New Lebanon","IN","Sullivan",,,,,
"47865",39.01849,-87.389047,"Paxton","IN","Sullivan",,,,,
"47866",39.292886,-87.33555,"Pimento","IN","Vigo",5,1418340.34,7.943575,17.3988,
"47868",39.444565,-86.960667,"Poland","IN","Clay",44,15090220.32,40.369607,247.7712,
"47869",39.433602,-87.410094,"Prairie Creek","IN","Vigo",,,,,
"47870",39.371187,-87.475871,"Prairieton","IN","Vigo",,,,,
"47871",39.388638,-87.301367,"Riley","IN","Vigo",,,,,
"47872",39.712361,-87.222646,"Rockville","IN","Parke",155,77897999.04,355.626911,1039.837,
"47874",39.622405,-87.320767,"Rosedale","IN","Parke",53,17333759.9,41.16938,165.1925,
"47875",39.877847,-87.443566,"Saint Bernice","IN","Vermillion",,,,,
"47876",39.433602,-87.410094,"Saint Mary Of The Woods","IN","Vigo",,,,,
"47878",39.492838,-87.266549,"Seelyville","IN","Vigo",,,,,
"47879",39.10494,-87.382988,"Shelburn","IN","Sullivan",46,11608553.94,153.385176,346.2982,
"47880",39.600636,-87.419569,"Shepardsville","IN","Vigo",,,,,
"47881",39.491743,-87.186673,"Staunton","IN","Clay",,,,,
"47882",39.084199,-87.419003,"Sullivan","IN","Sullivan",89,26750676.93,3828.60824,466.2917,
"47884",39.622129,-87.454769,"Universal","IN","Vermillion",,,,,
"47885",39.498419,-87.468825,"West Terre Haute","IN","Vigo",176,63820411.38,138462.451457,500.3118,
"47901",40.39905,-86.830286,"Lafayette","IN","Tippecanoe",157,159872388.52,212.293601,3139.0203,
"47902",40.388656,-86.894908,"Lafayette","IN","Tippecanoe",,,,,
"47903",40.304402,-86.824468,"Lafayette","IN","Tippecanoe",,,,,
"47904",40.482287,-86.917273,"Lafayette","IN","Tippecanoe",405,300965504.6,1388.26916,12178.4232,
"47905",40.392686,-86.884071,"Lafayette","IN","Tippecanoe",1366,1224831404.84,18661.152476,162660.6671,
"47906",40.467303,-86.928132,"West Lafayette","IN","Tippecanoe",1479,1303363577.4,5407.443881,48425.9235,
"47907",40.424923,-86.916215,"West Lafayette","IN","Tippecanoe",13,1375946.88,16.849032,16.2626,
"47909",40.322769,-86.888066,"Lafayette","IN","Tippecanoe",903,19073290271.9,3305.995085,22048.895,
"47916",39.962271,-87.050635,"Alamo","IN","Montgomery",,,,,
"47917",40.527877,-87.499343,"Ambia","IN","Benton",12,6311796.61,9.284225,104.1161,
"47918",40.240204,-87.213921,"Attica","IN","Fountain",161,156298229.1,1823.916677,1700.7146,
"47920",40.533131,-86.822842,"Battle Ground","IN","Tippecanoe",73,166621982.28,141.797898,1910.599,
"47921",40.577648,-87.311618,"Boswell","IN","Benton",29,8726370.88,24.271113,176.1369,
"47922",40.883043,-87.394076,"Brook","IN","Newton",44,12582419.4,127.344488,1834.3765,
"47923",40.661019,-86.845433,"Brookston","IN","White",63,40322268.62,123.375826,1270.0096,
"47924",40.487603,-86.763111,"Buck Creek","IN","Tippecanoe",,,,,
"47925",40.750414,-86.789632,"Buffalo","IN","White",,,,,
"47926",40.813168,-86.619353,"Burnettsville","IN","White",26,23367996.13,28.284102,215.5705,
"47928",39.927176,-87.471616,"Cayuga","IN","Vermillion",52,9975105.54,105341.469879,107.9301,
"47929",40.754782,-86.934599,"Chalmers","IN","White",25,22062784.05,33.589977,366.4784,
"47930",40.250791,-86.75244,"Clarks Hill","IN","Tippecanoe",23,6312695.32,52.497255,564.3162,
"47932",40.096833,-87.352877,"Covington","IN","Fountain",185,79959571.31,149.041257,870.2068,
"47933",40.042425,-86.893538,"Crawfordsville","IN","Montgomery",424,917138534.98,88806.668429,399512.1083,
"47934",40.040014,-86.893614,"Crawfordsville","IN","Montgomery",,,,,
"47935",40.040014,-86.893614,"Crawfordsville","IN","Montgomery",,,,,
"47936",40.040014,-86.893614,"Crawfordsville","IN","Montgomery",,,,,
"47937",40.040014,-86.893614,"Crawfordsville","IN","Montgomery",,,,,
"47938",40.040014,-86.893614,"Crawfordsville","IN","Montgomery",,,,,
"47939",40.040014,-86.893614,"Crawfordsville","IN","Montgomery",,,,,
"47940",40.107625,-86.777653,"Darlington","IN","Montgomery",14,6794077.78,12.754459,157.1763,
"47941",40.362781,-86.763031,"Dayton","IN","Tippecanoe",,,,,
"47942",40.679382,-87.415972,"Earl Park","IN","Benton",14,6306010.41,10.085142,140.862,
"47943",41.076883,-87.208786,"Fair Oaks","IN","Jasper",19,3869586.68,16.000164,159.0061,
"47944",40.606541,-87.311247,"Fowler","IN","Benton",84,22466780.57,55.078153,518.638,
"47946",40.984442,-86.83465,"Francesville","IN","Pulaski",29,5719365.59,214.799692,1724.2493,
"47948",40.794039,-87.324812,"Goodland","IN","Newton",23,3317911.29,430.210495,3927.3892,
"47949",40.045073,-87.175046,"Hillsboro","IN","Fountain",16,3921843.33,10.586701,59.5511,
"47950",40.809887,-86.739391,"Idaville","IN","White",21,4743741.95,11.884359,67.9312,
"47951",40.794191,-87.439821,"Kentland","IN","Newton",64,107291718.2,201.925131,2925.5422,
"47952",40.017364,-87.256877,"Kingman","IN","Fountain",32,10945208.41,18.121242,127.6768,
"47954",40.050732,-86.855491,"Ladoga","IN","Montgomery",54,53713016.69,200.087136,1037.7827,
"47955",40.191498,-86.901826,"Linden","IN","Montgomery",34,8478830.78,29.153796,196.8505,
"47957",41.072624,-86.849745,"Medaryville","IN","Pulaski",36,9242014.51,39.870141,205.4491,
"47958",40.164139,-87.14754,"Mellott","IN","Fountain",,,,,
"47959",40.795391,-86.93711,"Monon","IN","White",73,39310398.85,173.017716,1842.5606,
"47960",40.779211,-86.749521,"Monticello","IN","White",626,465637155.84,876.851634,7019.749,
"47962",40.473159,-87.027571,"Montmorenci","IN","Tippecanoe",,,,,
"47963",40.95469,-87.411025,"Morocco","IN","Newton",113,51909923.83,98.840682,1053.3834,
"47964",40.977567,-87.396982,"Mount Ayr","IN","Newton",,,,,
"47965",39.952351,-86.920609,"New Market","IN","Montgomery",,,,,
"47966",39.87356,-87.406937,"Newport","IN","Vermillion",,,,,
"47967",40.193583,-86.976237,"New Richmond","IN","Montgomery",24,5922686.38,10.920138,134.0905,
"47968",40.026229,-86.827059,"New Ross","IN","Montgomery",13,39628156.6,220.160203,654.8318,
"47969",40.203459,-87.147014,"Newtown","IN","Fountain",1,0,0.035584,0.0499,
"47970",40.598666,-87.13607,"Otterbein","IN","Benton",39,13778261.89,47.845535,322.4325,
"47971",40.533538,-87.259375,"Oxford","IN","Benton",60,21225279.2,28.635988,342.1333,
"47974",40.023673,-87.475513,"Perrysville","IN","Vermillion",24,11643449.43,18.82341,111.6769,
"47975",40.439726,-87.255833,"Pine Village","IN","Warren",16,6321419.59,8.832064,113.546,
"47977",40.903837,-87.140991,"Remington","IN","Jasper",62,24797778.02,795.073337,9901.3517,
"47978",40.994793,-87.10368,"Rensselaer","IN","Jasper",308,133858544.09,746.194158,7261.4231,
"47980",40.782613,-86.919278,"Reynolds","IN","White",42,13285732.06,123.283039,320.8143,
"47981",40.258026,-86.920786,"Romney","IN","Tippecanoe",19,8216262.69,24.915006,246.1466,
"47982",40.19674,-87.526532,"State Line","IN","Warren",,,,,
"47983",40.284511,-86.772436,"Stockwell","IN","Tippecanoe",,,,,
"47984",40.606301,-87.310042,"Talbot","IN","Benton",,,,,
"47986",40.505497,-87.20696,"Templeton","IN","Benton",,,,,
"47987",40.110318,-87.228444,"Veedersburg","IN","Fountain",49,18362737.88,46.087439,328.0707,
"47988",39.986538,-87.147674,"Wallace","IN","Fountain",,,,,
"47989",39.913473,-86.980365,"Waveland","IN","Montgomery",19,26610343.75,135.836803,373.0828,
"47990",40.055655,-87.035366,"Waynetown","IN","Montgomery",25,8056335.49,18.341618,155.9193,
"47991",40.265862,-87.438432,"West Lebanon","IN","Warren",26,7680613.57,10.08006,81.1897,
"47992",40.318084,-87.046004,"Westpoint","IN","Tippecanoe",46,16003641.91,29.020865,287.4875,
"47993",40.314172,-87.403882,"Williamsport","IN","Warren",121,43644020.54,69.131704,547.0413,
"47994",40.118361,-86.964894,"Wingate","IN","Montgomery",3,988857.48,2.436264,25.8173,
"47995",40.726466,-86.989485,"Wolcott","IN","White",45,91054088.03,102.168685,1504.9827,
"47996",40.388656,-86.894908,"West Lafayette","IN","Tippecanoe",1,0,32.774784,358.3115,
"47997",40.670628,-86.722352,"Yeoman","IN","Carroll",,,,,
"48001",42.614984,-82.597768,"Algonac","MI","Saint Clair",17,1045628.96,25.464142,,
"48002",42.938828,-82.919818,"Allenton","MI","Saint Clair",1,0,0.135344,,
"48003",42.934027,-83.052481,"Almont","MI","Lapeer",8,42390.5,8.191299,,
"48004",42.824095,-82.66522,"Anchorville","MI","Saint Clair",,,,,
"48005",42.850051,-82.894993,"Armada","MI","Macomb",5,48972.67,3.578558,,
"48006",43.075152,-82.695467,"Avoca","MI","Saint Clair",10,42058.27,7779.531279,,
"48007",42.606088,-83.297593,"Troy","MI","Oakland",,,,,
"48009",42.534834,-83.22416,"Birmingham","MI","Oakland",112,3690186.98,41.974645,,
"48012",42.604425,-83.292382,"Birmingham","MI","Oakland",,,,,
"48014",43.026326,-82.929772,"Capac","MI","Saint Clair",2,0,6.02549,,
"48015",42.480186,-83.027221,"Center Line","MI","Macomb",16,37286.46,88.28244,,
"48017",42.536785,-83.146427,"Clawson","MI","Oakland",34,376599.34,4.52887,,
"48021",42.464986,-82.944318,"Eastpointe","MI","Macomb",58,973425.26,247.522055,,
"48022",43.03545,-82.800896,"Emmett","MI","Saint Clair",4,4718,2.851715,,
"48023",42.702264,-82.668829,"Fair Haven","MI","Saint Clair",5,13697.45,11.763765,,
"48025",42.520184,-83.264031,"Franklin","MI","Oakland",73,4324559.25,16.353634,,
"48026",42.538702,-82.949421,"Fraser","MI","Macomb",32,98970.34,294.380342,,
"48027",42.944333,-82.691559,"Goodells","MI","Saint Clair",5,3904135.35,7.512349,,
"48028",42.597245,-82.596757,"Harsens Island","MI","Saint Clair",4,101748.67,0.00158,,
"48030",42.496485,-83.098474,"Hazel Park","MI","Oakland",14,875042.21,20.100684,,
"48032",43.12226,-82.599804,"Jeddo","MI","Saint Clair",1,0,1.867746,,
"48034",42.478495,-83.279164,"Southfield","MI","Oakland",92,670915.3,516.361835,,
"48035",42.551185,-82.91672,"Clinton Township","MI","Macomb",65,898624.46,321.246602,,
"48036",42.593834,-82.913321,"Clinton Township","MI","Macomb",35,1442551.2,84.991594,,
"48037",42.567543,-83.149978,"Southfield","MI","Oakland",,,,,
"48038",42.620607,-82.960775,"Clinton Township","MI","Macomb",91,498152.63,145.773145,,
"48039",42.68586,-82.549857,"Marine City","MI","Saint Clair",20,108098.78,48.669288,,
